Year,Total_Score,Rolling_Mean,Rolling_Std,Threshold,Performance_Spike,NOC,Sport
1976,0,0.0,0.0,0.0,False,ARG,Fencing
1984,0,0.0,0.0,0.0,False,ARG,Fencing
1988,0,0.0,0.0,0.0,False,ARG,Fencing
1992,0,0.0,0.0,0.0,False,ARG,Fencing
1996,0,0.0,0.0,0.0,False,ARG,Fencing
2000,0,0.0,0.0,0.0,False,ARG,Fencing
2004,0,0.0,0.0,0.0,False,ARG,Fencing
2008,0,0.0,0.0,0.0,False,ARG,Fencing
2012,0,0.0,0.0,0.0,False,ARG,Fencing
2016,0,0.0,0.0,0.0,False,ARG,Fencing
2020,0,0.0,0.0,0.0,False,ARG,Fencing
2024,0,0.0,0.0,0.0,False,ARG,Fencing
1928,32,,0.0,,False,ARG,Football
1960,0,16.0,22.627416997969522,49.941125496954285,False,ARG,Football
1964,0,10.666666666666666,18.475208614068027,38.37947958776871,False,ARG,Football
1988,0,8.0,16.0,32.0,False,ARG,Football
1996,36,13.6,18.676188047886004,41.61428207182901,True,ARG,Football
2004,48,16.8,23.392306427541513,51.88845964131227,True,ARG,Football
2008,54,27.6,26.01538006641456,66.62307009962184,True,ARG,Football
2016,0,27.6,26.01538006641456,66.62307009962184,False,ARG,Football
2020,0,27.6,26.01538006641456,66.62307009962184,False,ARG,Football
2024,0,20.4,28.014282071829005,62.42142310774351,False,ARG,Football
2016,0,,0.0,,False,ARG,Golf
2020,0,0.0,0.0,0.0,False,ARG,Golf
2024,0,0.0,0.0,0.0,False,ARG,Golf
1948,0,,0.0,,False,ARG,Gymnastics
1952,0,0.0,0.0,0.0,False,ARG,Gymnastics
1960,0,0.0,0.0,0.0,False,ARG,Gymnastics
1964,0,0.0,0.0,0.0,False,ARG,Gymnastics
1992,0,0.0,0.0,0.0,False,ARG,Gymnastics
1996,0,0.0,0.0,0.0,False,ARG,Gymnastics
2000,0,0.0,0.0,0.0,False,ARG,Gymnastics
2004,0,0.0,0.0,0.0,False,ARG,Gymnastics
2012,0,0.0,0.0,0.0,False,ARG,Gymnastics
2016,0,0.0,0.0,0.0,False,ARG,Gymnastics
2012,0,,0.0,,False,ARG,Handball
2016,0,0.0,0.0,0.0,False,ARG,Handball
2020,0,0.0,0.0,0.0,False,ARG,Handball
2024,0,0.0,0.0,0.0,False,ARG,Handball
1948,0,,0.0,,False,ARG,Hockey
1968,0,0.0,0.0,0.0,False,ARG,Hockey
1972,0,0.0,0.0,0.0,False,ARG,Hockey
1976,0,0.0,0.0,0.0,False,ARG,Hockey
1988,0,0.0,0.0,0.0,False,ARG,Hockey
1992,0,0.0,0.0,0.0,False,ARG,Hockey
1996,0,0.0,0.0,0.0,False,ARG,Hockey
2000,32,6.4,14.310835055998654,27.866252583997984,True,ARG,Hockey
2004,16,9.6,14.310835055998654,31.06625258399798,True,ARG,Hockey
2008,16,12.8,13.386560424545209,32.87984063681782,False,ARG,Hockey
2012,30,18.8,12.93058390019569,38.19587585029353,True,ARG,Hockey
2016,54,29.6,15.582040944625962,52.97306141693895,True,ARG,Hockey
2020,36,30.4,15.836666315863322,54.15499947379498,True,ARG,Hockey
2024,16,30.4,15.836666315863322,54.15499947379498,False,ARG,Hockey
1964,0,,0.0,,False,ARG,Judo
1972,0,0.0,0.0,0.0,False,ARG,Judo
1976,0,0.0,0.0,0.0,False,ARG,Judo
1984,0,0.0,0.0,0.0,False,ARG,Judo
1988,0,0.0,0.0,0.0,False,ARG,Judo
1992,0,0.0,0.0,0.0,False,ARG,Judo
1996,0,0.0,0.0,0.0,False,ARG,Judo
2000,0,0.0,0.0,0.0,False,ARG,Judo
2004,0,0.0,0.0,0.0,False,ARG,Judo
2008,1,0.2,0.4472135954999579,0.870820393249937,True,ARG,Judo
2012,0,0.2,0.4472135954999579,0.870820393249937,False,ARG,Judo
2016,3,0.8,1.3038404810405297,2.7557607215607947,True,ARG,Judo
2020,0,0.8,1.3038404810405297,2.7557607215607947,False,ARG,Judo
2024,0,0.8,1.3038404810405297,2.7557607215607947,False,ARG,Judo
1948,0,,0.0,,False,ARG,Modern Pentathlon
1952,0,0.0,0.0,0.0,False,ARG,Modern Pentathlon
1956,0,0.0,0.0,0.0,False,ARG,Modern Pentathlon
1960,0,0.0,0.0,0.0,False,ARG,Modern Pentathlon
2016,0,0.0,0.0,0.0,False,ARG,Modern Pentathlon
2020,0,0.0,0.0,0.0,False,ARG,Modern Pentathlon
2024,0,0.0,0.0,0.0,False,ARG,Modern Pentathlon
1924,15,,0.0,,False,ARG,Polo
1936,12,13.5,2.1213203435596424,16.681980515339465,False,ARG,Polo
1924,0,,0.0,,False,ARG,Rowing
1928,0,0.0,0.0,0.0,False,ARG,Rowing
1936,2,0.6666666666666666,1.1547005383792517,2.398717474235544,False,ARG,Rowing
1948,0,0.5,1.0,2.0,False,ARG,Rowing
1952,6,1.6,2.6076809620810595,5.511521443121589,True,ARG,Rowing
1960,0,1.6,2.6076809620810595,5.511521443121589,False,ARG,Rowing
1964,0,1.6,2.6076809620810595,5.511521443121589,False,ARG,Rowing
1968,1,1.4,2.6076809620810595,5.311521443121589,False,ARG,Rowing
1972,2,1.8,2.489979919597747,5.53496987939662,False,ARG,Rowing
1976,0,0.6,0.8944271909999164,1.9416407864998746,False,ARG,Rowing
1984,0,0.6,0.8944271909999164,1.9416407864998746,False,ARG,Rowing
1988,0,0.6,0.8944271909999164,1.9416407864998746,False,ARG,Rowing
1992,0,0.4,0.8944271909999164,1.7416407864998744,False,ARG,Rowing
1996,0,0.0,0.0,0.0,False,ARG,Rowing
2000,0,0.0,0.0,0.0,False,ARG,Rowing
2004,0,0.0,0.0,0.0,False,ARG,Rowing
2008,0,0.0,0.0,0.0,False,ARG,Rowing
2012,0,0.0,0.0,0.0,False,ARG,Rowing
2016,0,0.0,0.0,0.0,False,ARG,Rowing
2020,0,0.0,0.0,0.0,False,ARG,Rowing
2024,0,0.0,0.0,0.0,False,ARG,Rowing
2016,0,,0.0,,False,ARG,Rugby Sevens
2020,13,6.5,9.192388155425117,20.288582233137674,True,ARG,Rugby Sevens
2024,0,4.333333333333333,7.505553499465135,15.591663582531034,False,ARG,Rugby Sevens
1924,0,,0.0,,False,ARG,Sailing
1928,0,0.0,0.0,0.0,False,ARG,Sailing
1936,0,0.0,0.0,0.0,False,ARG,Sailing
1948,10,2.5,5.0,10.0,True,ARG,Sailing
1952,0,2.0,4.47213595499958,8.70820393249937,False,ARG,Sailing
1956,0,2.0,4.47213595499958,8.70820393249937,False,ARG,Sailing
1960,6,3.2,4.604345773288535,10.106518659932803,False,ARG,Sailing
1964,0,3.2,4.604345773288535,10.106518659932803,False,ARG,Sailing
1968,0,1.2,2.6832815729997477,5.2249223594996215,False,ARG,Sailing
1972,0,1.2,2.6832815729997477,5.2249223594996215,False,ARG,Sailing
1976,0,1.2,2.6832815729997477,5.2249223594996215,False,ARG,Sailing
1984,0,0.0,0.0,0.0,False,ARG,Sailing
1988,0,0.0,0.0,0.0,False,ARG,Sailing
1992,0,0.0,0.0,0.0,False,ARG,Sailing
1996,2,0.4,0.8944271909999163,1.7416407864998744,True,ARG,Sailing
2000,5,1.4,2.1908902300206647,4.686335345030997,True,ARG,Sailing
2004,2,1.8,2.04939015319192,4.874085229787879,False,ARG,Sailing
2008,2,2.2,1.7888543819998317,4.883281572999747,False,ARG,Sailing
2012,2,2.6,1.3416407864998738,4.612461179749811,False,ARG,Sailing
2016,6,3.4,1.949358868961793,6.3240383034426895,False,ARG,Sailing
2020,0,2.4,2.1908902300206643,5.686335345030996,False,ARG,Sailing
2024,4,2.8,2.280350850198276,6.220526275297414,False,ARG,Sailing
1924,0,,0.0,,False,ARG,Shooting
1932,0,0.0,0.0,0.0,False,ARG,Shooting
1936,0,0.0,0.0,0.0,False,ARG,Shooting
1948,2,0.5,1.0,2.0,False,ARG,Shooting
1952,0,0.4,0.8944271909999159,1.741640786499874,False,ARG,Shooting
1956,0,0.4,0.8944271909999159,1.741640786499874,False,ARG,Shooting
1960,0,0.4,0.8944271909999159,1.741640786499874,False,ARG,Shooting
1964,0,0.4,0.8944271909999159,1.741640786499874,False,ARG,Shooting
1968,0,0.0,0.0,0.0,False,ARG,Shooting
1972,0,0.0,0.0,0.0,False,ARG,Shooting
1976,0,0.0,0.0,0.0,False,ARG,Shooting
1984,0,0.0,0.0,0.0,False,ARG,Shooting
1988,0,0.0,0.0,0.0,False,ARG,Shooting
1992,0,0.0,0.0,0.0,False,ARG,Shooting
1996,0,0.0,0.0,0.0,False,ARG,Shooting
2000,0,0.0,0.0,0.0,False,ARG,Shooting
2004,0,0.0,0.0,0.0,False,ARG,Shooting
2008,0,0.0,0.0,0.0,False,ARG,Shooting
2012,0,0.0,0.0,0.0,False,ARG,Shooting
2016,0,0.0,0.0,0.0,False,ARG,Shooting
2020,0,0.0,0.0,0.0,False,ARG,Shooting
2024,0,0.0,0.0,0.0,False,ARG,Shooting
1924,0,,0.0,,False,ARG,Swimming
1928,3,1.5,2.1213203435596424,4.681980515339464,False,ARG,Swimming
1932,0,1.0,1.7320508075688772,3.598076211353316,False,ARG,Swimming
1936,2,1.25,1.5,3.5,False,ARG,Swimming
1948,0,1.0,1.4142135623730951,3.121320343559643,False,ARG,Swimming
1952,0,1.0,1.4142135623730951,3.121320343559643,False,ARG,Swimming
1960,0,0.4,0.8944271909999159,1.741640786499874,False,ARG,Swimming
1964,0,0.4,0.8944271909999159,1.741640786499874,False,ARG,Swimming
1968,0,0.0,0.0,0.0,False,ARG,Swimming
1972,0,0.0,0.0,0.0,False,ARG,Swimming
1976,0,0.0,0.0,0.0,False,ARG,Swimming
1984,0,0.0,0.0,0.0,False,ARG,Swimming
1988,0,0.0,0.0,0.0,False,ARG,Swimming
1992,0,0.0,0.0,0.0,False,ARG,Swimming
1996,0,0.0,0.0,0.0,False,ARG,Swimming
2000,0,0.0,0.0,0.0,False,ARG,Swimming
2004,1,0.2,0.4472135954999579,0.870820393249937,True,ARG,Swimming
2008,0,0.2,0.4472135954999579,0.870820393249937,False,ARG,Swimming
2012,0,0.2,0.4472135954999579,0.870820393249937,False,ARG,Swimming
2016,0,0.2,0.4472135954999579,0.870820393249937,False,ARG,Swimming
2020,0,0.2,0.4472135954999579,0.870820393249937,False,ARG,Swimming
2024,0,0.0,0.0,0.0,False,ARG,Swimming
2012,0,,0.0,,False,ARG,Synchronized Swimming
2016,0,0.0,0.0,0.0,False,ARG,Synchronized Swimming
1988,0,,0.0,,False,ARG,Table Tennis
1992,0,0.0,0.0,0.0,False,ARG,Table Tennis
2000,0,0.0,0.0,0.0,False,ARG,Table Tennis
2004,0,0.0,0.0,0.0,False,ARG,Table Tennis
2008,0,0.0,0.0,0.0,False,ARG,Table Tennis
2012,0,0.0,0.0,0.0,False,ARG,Table Tennis
2020,0,0.0,0.0,0.0,False,ARG,Table Tennis
2024,0,0.0,0.0,0.0,False,ARG,Table Tennis
2000,0,,0.0,,False,ARG,Taekwondo
2004,0,0.0,0.0,0.0,False,ARG,Taekwondo
2008,0,0.0,0.0,0.0,False,ARG,Taekwondo
2012,3,0.75,1.5,3.0,False,ARG,Taekwondo
2020,0,0.6,1.3416407864998738,2.6124611797498107,False,ARG,Taekwondo
2024,0,0.6,1.3416407864998738,2.6124611797498107,False,ARG,Taekwondo
1924,0,,0.0,,False,ARG,Tennis
1988,2,1.0,1.4142135623730951,3.121320343559643,False,ARG,Tennis
1992,2,1.3333333333333333,1.1547005383792517,3.0653841409022107,False,ARG,Tennis
1996,0,1.0,1.1547005383792515,2.732050807568877,False,ARG,Tennis
2000,0,0.8,1.0954451150103321,2.4431676725154983,False,ARG,Tennis
2004,2,1.2,1.0954451150103321,2.843167672515498,False,ARG,Tennis
2008,0,0.8,1.0954451150103321,2.4431676725154983,False,ARG,Tennis
2012,1,0.6,0.8944271909999159,1.9416407864998737,False,ARG,Tennis
2016,2,1.0,1.0,2.5,False,ARG,Tennis
2020,0,1.0,1.0,2.5,False,ARG,Tennis
2024,0,0.6,0.8944271909999159,1.9416407864998737,False,ARG,Tennis
2000,0,,0.0,,False,ARG,Triathlon
2004,0,0.0,0.0,0.0,False,ARG,Triathlon
2012,0,0.0,0.0,0.0,False,ARG,Triathlon
2016,0,0.0,0.0,0.0,False,ARG,Triathlon
2020,0,0.0,0.0,0.0,False,ARG,Triathlon
2024,0,0.0,0.0,0.0,False,ARG,Triathlon
1984,0,,0.0,,False,ARG,Volleyball
1988,12,6.0,8.48528137423857,18.727922061357855,True,ARG,Volleyball
1996,0,4.0,6.928203230275509,14.392304845413264,False,ARG,Volleyball
2000,0,3.0,6.0,12.0,False,ARG,Volleyball
2004,0,2.4,5.366563145999495,10.449844718999243,False,ARG,Volleyball
2012,0,2.4,5.366563145999495,10.449844718999243,False,ARG,Volleyball
2016,0,0.0,0.0,0.0,False,ARG,Volleyball
2020,12,2.4,5.366563145999495,10.449844718999243,True,ARG,Volleyball
2024,0,2.4,5.366563145999495,10.449844718999243,False,ARG,Volleyball
1928,0,,0.0,,False,ARG,Water Polo
1948,0,0.0,0.0,0.0,False,ARG,Water Polo
1952,0,0.0,0.0,0.0,False,ARG,Water Polo
1960,0,0.0,0.0,0.0,False,ARG,Water Polo
1924,0,,0.0,,False,ARG,Weightlifting
1928,0,0.0,0.0,0.0,False,ARG,Weightlifting
1932,0,0.0,0.0,0.0,False,ARG,Weightlifting
1948,0,0.0,0.0,0.0,False,ARG,Weightlifting
1952,1,0.2,0.4472135954999579,0.870820393249937,True,ARG,Weightlifting
1956,2,0.6,0.8944271909999159,1.9416407864998737,True,ARG,Weightlifting
1964,0,0.6,0.8944271909999159,1.9416407864998737,False,ARG,Weightlifting
1968,0,0.6,0.8944271909999159,1.9416407864998737,False,ARG,Weightlifting
1992,0,0.6,0.8944271909999159,1.9416407864998737,False,ARG,Weightlifting
1996,0,0.4,0.8944271909999159,1.741640786499874,False,ARG,Weightlifting
2000,0,0.0,0.0,0.0,False,ARG,Weightlifting
2004,0,0.0,0.0,0.0,False,ARG,Weightlifting
2008,0,0.0,0.0,0.0,False,ARG,Weightlifting
2016,0,0.0,0.0,0.0,False,ARG,Weightlifting
1928,0,,0.0,,False,ARG,Wrestling
1948,0,0.0,0.0,0.0,False,ARG,Wrestling
1952,0,0.0,0.0,0.0,False,ARG,Wrestling
1956,0,0.0,0.0,0.0,False,ARG,Wrestling
1960,0,0.0,0.0,0.0,False,ARG,Wrestling
1964,0,0.0,0.0,0.0,False,ARG,Wrestling
1968,0,0.0,0.0,0.0,False,ARG,Wrestling
1972,0,0.0,0.0,0.0,False,ARG,Wrestling
1976,0,0.0,0.0,0.0,False,ARG,Wrestling
1984,0,0.0,0.0,0.0,False,ARG,Wrestling
1988,0,0.0,0.0,0.0,False,ARG,Wrestling
1992,0,0.0,0.0,0.0,False,ARG,Wrestling
1996,0,0.0,0.0,0.0,False,ARG,Wrestling
2012,0,0.0,0.0,0.0,False,ARG,Wrestling
2016,0,0.0,0.0,0.0,False,ARG,Wrestling
2020,0,0.0,0.0,0.0,False,ARG,Wrestling
2020,1,,0.0,,False,ARM,Artistic Gymnastics
2024,2,1.5,0.7071067811865476,2.5606601717798214,False,ARM,Artistic Gymnastics
1996,0,,0.0,,False,ARM,Athletics
2000,0,0.0,0.0,0.0,False,ARM,Athletics
2004,0,0.0,0.0,0.0,False,ARM,Athletics
2008,0,0.0,0.0,0.0,False,ARM,Athletics
2012,0,0.0,0.0,0.0,False,ARM,Athletics
2016,0,0.0,0.0,0.0,False,ARM,Athletics
2020,0,0.0,0.0,0.0,False,ARM,Athletics
2024,0,0.0,0.0,0.0,False,ARM,Athletics
1996,0,,0.0,,False,ARM,Boxing
2000,0,0.0,0.0,0.0,False,ARM,Boxing
2004,0,0.0,0.0,0.0,False,ARM,Boxing
2008,1,0.25,0.5,1.0,False,ARM,Boxing
2012,0,0.2,0.4472135954999579,0.870820393249937,False,ARM,Boxing
2016,0,0.2,0.4472135954999579,0.870820393249937,False,ARM,Boxing
2020,1,0.4,0.5477225575051661,1.2215838362577491,False,ARM,Boxing
2024,0,0.4,0.5477225575051661,1.2215838362577491,False,ARM,Boxing
1996,0,,0.0,,False,ARM,Diving
2000,0,0.0,0.0,0.0,False,ARM,Diving
1996,0,,0.0,,False,ARM,Gymnastics
2012,0,0.0,0.0,0.0,False,ARM,Gymnastics
2016,0,0.0,0.0,0.0,False,ARM,Gymnastics
1996,0,,0.0,,False,ARM,Judo
2000,0,0.0,0.0,0.0,False,ARM,Judo
2004,0,0.0,0.0,0.0,False,ARM,Judo
2008,0,0.0,0.0,0.0,False,ARM,Judo
2012,0,0.0,0.0,0.0,False,ARM,Judo
2016,0,0.0,0.0,0.0,False,ARM,Judo
2020,0,0.0,0.0,0.0,False,ARM,Judo
1996,0,,0.0,,False,ARM,Shooting
2000,0,0.0,0.0,0.0,False,ARM,Shooting
2004,0,0.0,0.0,0.0,False,ARM,Shooting
2008,0,0.0,0.0,0.0,False,ARM,Shooting
2012,0,0.0,0.0,0.0,False,ARM,Shooting
2016,0,0.0,0.0,0.0,False,ARM,Shooting
2020,0,0.0,0.0,0.0,False,ARM,Shooting
2024,0,0.0,0.0,0.0,False,ARM,Shooting
1996,0,,0.0,,False,ARM,Swimming
2000,0,0.0,0.0,0.0,False,ARM,Swimming
2004,0,0.0,0.0,0.0,False,ARM,Swimming
2008,0,0.0,0.0,0.0,False,ARM,Swimming
2012,0,0.0,0.0,0.0,False,ARM,Swimming
2016,0,0.0,0.0,0.0,False,ARM,Swimming
2020,0,0.0,0.0,0.0,False,ARM,Swimming
2024,0,0.0,0.0,0.0,False,ARM,Swimming
1996,0,,0.0,,False,ARM,Tennis
2000,0,0.0,0.0,0.0,False,ARM,Tennis
2004,0,0.0,0.0,0.0,False,ARM,Tennis
1996,0,,0.0,,False,ARM,Weightlifting
2000,1,0.5,0.7071067811865476,1.5606601717798214,False,ARM,Weightlifting
2004,0,0.3333333333333333,0.5773502691896258,1.199358737117772,False,ARM,Weightlifting
2008,3,1.0,1.4142135623730951,3.121320343559643,False,ARM,Weightlifting
2012,1,1.0,1.224744871391589,2.837117307087383,False,ARM,Weightlifting
2016,4,1.8,1.6431676725154984,4.264751508773248,False,ARM,Weightlifting
2020,2,2.0,1.5811388300841898,4.3717082451262845,False,ARM,Weightlifting
2024,2,2.4,1.140175425099138,4.110263137648706,False,ARM,Weightlifting
1996,5,,0.0,,False,ARM,Wrestling
2000,0,2.5,3.5355339059327378,7.803300858899107,False,ARM,Wrestling
2004,0,1.6666666666666667,2.8867513459481287,5.99679368558886,False,ARM,Wrestling
2008,2,1.75,2.362907813126304,5.294361719689456,False,ARM,Wrestling
2012,3,2.0,2.1213203435596424,5.181980515339464,False,ARM,Wrestling
2016,5,2.0,2.1213203435596424,5.181980515339464,False,ARM,Wrestling
2020,2,2.4,1.8165902124584947,5.124885318687742,False,ARM,Wrestling
2024,3,3.0,1.2247448713915887,4.837117307087383,False,ARM,Wrestling
1988,0,,0.0,,False,ARU,Athletics
1992,0,0.0,0.0,0.0,False,ARU,Athletics
1996,0,0.0,0.0,0.0,False,ARU,Athletics
2000,0,0.0,0.0,0.0,False,ARU,Athletics
2004,0,0.0,0.0,0.0,False,ARU,Athletics
1992,0,,0.0,,False,ARU,Cycling
1996,0,0.0,0.0,0.0,False,ARU,Cycling
1988,0,,0.0,,False,ARU,Judo
2000,0,0.0,0.0,0.0,False,ARU,Judo
2008,0,0.0,0.0,0.0,False,ARU,Judo
2012,0,0.0,0.0,0.0,False,ARU,Judo
2016,0,0.0,0.0,0.0,False,ARU,Judo
1992,0,,0.0,,False,ARU,Sailing
2016,0,0.0,0.0,0.0,False,ARU,Sailing
2024,0,0.0,0.0,0.0,False,ARU,Sailing
2020,0,,0.0,,False,ARU,Shooting
2024,0,0.0,0.0,0.0,False,ARU,Shooting
2000,0,,0.0,,False,ARU,Swimming
2004,0,0.0,0.0,0.0,False,ARU,Swimming
2008,0,0.0,0.0,0.0,False,ARU,Swimming
2012,0,0.0,0.0,0.0,False,ARU,Swimming
2016,0,0.0,0.0,0.0,False,ARU,Swimming
2020,0,0.0,0.0,0.0,False,ARU,Swimming
2024,0,0.0,0.0,0.0,False,ARU,Swimming
1996,0,,0.0,,False,ARU,Weightlifting
2004,0,0.0,0.0,0.0,False,ARU,Weightlifting
2012,0,0.0,0.0,0.0,False,ARU,Weightlifting
1988,0,,0.0,,False,ASA,Athletics
1996,0,0.0,0.0,0.0,False,ASA,Athletics
2000,0,0.0,0.0,0.0,False,ASA,Athletics
2004,0,0.0,0.0,0.0,False,ASA,Athletics
2008,0,0.0,0.0,0.0,False,ASA,Athletics
2012,0,0.0,0.0,0.0,False,ASA,Athletics
2016,0,0.0,0.0,0.0,False,ASA,Athletics
2020,0,0.0,0.0,0.0,False,ASA,Athletics
2024,0,0.0,0.0,0.0,False,ASA,Athletics
1988,0,,0.0,,False,ASA,Boxing
1992,0,0.0,0.0,0.0,False,ASA,Boxing
1996,0,0.0,0.0,0.0,False,ASA,Boxing
2008,0,,0.0,,False,ASA,Judo
2012,0,0.0,0.0,0.0,False,ASA,Judo
2016,0,0.0,0.0,0.0,False,ASA,Judo
1996,0,,0.0,,False,ASA,Sailing
2020,0,0.0,0.0,0.0,False,ASA,Sailing
2008,0,,0.0,,False,ASA,Swimming
2012,0,0.0,0.0,0.0,False,ASA,Swimming
2020,0,0.0,0.0,0.0,False,ASA,Swimming
2024,0,0.0,0.0,0.0,False,ASA,Swimming
1988,0,,0.0,,False,ASA,Weightlifting
1992,0,0.0,0.0,0.0,False,ASA,Weightlifting
1996,0,0.0,0.0,0.0,False,ASA,Weightlifting
2000,0,0.0,0.0,0.0,False,ASA,Weightlifting
2004,0,0.0,0.0,0.0,False,ASA,Weightlifting
2016,0,0.0,0.0,0.0,False,ASA,Weightlifting
2020,0,0.0,0.0,0.0,False,ASA,Weightlifting
1988,0,,0.0,,False,ASA,Wrestling
1996,0,0.0,0.0,0.0,False,ASA,Wrestling
1972,0,,0.0,,False,AUS,Archery
1976,0,0.0,0.0,0.0,False,AUS,Archery
1980,0,0.0,0.0,0.0,False,AUS,Archery
1984,0,0.0,0.0,0.0,False,AUS,Archery
1988,0,0.0,0.0,0.0,False,AUS,Archery
1992,0,0.0,0.0,0.0,False,AUS,Archery
1996,0,0.0,0.0,0.0,False,AUS,Archery
2000,3,0.6,1.3416407864998738,2.6124611797498107,True,AUS,Archery
2004,1,0.8,1.3038404810405297,2.7557607215607947,False,AUS,Archery
2008,0,0.8,1.3038404810405297,2.7557607215607947,False,AUS,Archery
2012,0,0.8,1.3038404810405297,2.7557607215607947,False,AUS,Archery
2016,3,1.4,1.51657508881031,3.674862633215465,False,AUS,Archery
2020,0,0.8,1.3038404810405297,2.7557607215607947,False,AUS,Archery
2024,0,0.6,1.3416407864998738,2.6124611797498107,False,AUS,Archery
1924,0,,0.0,,False,AUS,Art Competitions
1932,0,0.0,0.0,0.0,False,AUS,Art Competitions
2020,0,,0.0,,False,AUS,Artistic Gymnastics
2024,0,0.0,0.0,0.0,False,AUS,Artistic Gymnastics
2020,0,,0.0,,False,AUS,Artistic Swimming
2024,0,0.0,0.0,0.0,False,AUS,Artistic Swimming
1896,6,,0.0,,False,AUS,Athletics
1900,6,6.0,0.0,6.0,False,AUS,Athletics
1904,0,4.0,3.4641016151377544,9.196152422706632,False,AUS,Athletics
1920,2,3.5,3.0,8.0,False,AUS,Athletics
1924,3,3.4,2.6076809620810595,7.311521443121589,False,AUS,Athletics
1928,0,2.2,2.4899799195977463,5.93496987939662,False,AUS,Athletics
1932,0,1.0,1.4142135623730951,3.121320343559643,False,AUS,Athletics
1936,1,1.2,1.3038404810405297,3.1557607215607946,False,AUS,Athletics
1948,17,4.2,7.259476565152615,15.089214847728922,True,AUS,Athletics
1952,10,5.6,7.635443667528429,17.053165501292646,False,AUS,Athletics
1956,39,13.4,15.915401345866211,37.273102018799314,True,AUS,Athletics
1960,8,15.0,14.577379737113251,36.86606960566988,False,AUS,Athletics
1964,9,16.6,13.011533345459329,36.117300018189,False,AUS,Athletics
1968,13,15.8,13.103434664239753,35.45515199635963,False,AUS,Athletics
1972,4,14.6,14.010710188994704,35.616065283492055,False,AUS,Athletics
1976,0,6.8,4.969909455915674,14.254864183873512,False,AUS,Athletics
1980,2,5.6,5.319774431308157,13.579661646962235,False,AUS,Athletics
1984,6,5.0,5.000000000000003,12.500000000000004,False,AUS,Athletics
1988,5,3.4,2.408318915758465,7.012478373637697,False,AUS,Athletics
1992,2,3.0,2.449489742783184,6.674234614174776,False,AUS,Athletics
1996,4,3.8,1.7888543819998397,6.4832815729997595,False,AUS,Athletics
2000,7,4.8,1.923538406167142,7.685307609250713,False,AUS,Athletics
2004,10,5.6,3.049590136395386,10.17438520459308,False,AUS,Athletics
2008,8,6.2,3.1937438845342667,10.990615826801399,False,AUS,Athletics
2012,7,7.2,2.167948338867886,10.45192250830183,False,AUS,Athletics
2016,3,7.0,2.549509756796398,10.824264635194597,False,AUS,Athletics
2020,4,6.4,2.8809720581775915,10.721458087266388,False,AUS,Athletics
2024,12,6.8,3.5637059362410963,12.145558904361645,True,AUS,Athletics
1992,0,,0.0,,False,AUS,Badminton
1996,0,0.0,0.0,0.0,False,AUS,Badminton
2000,0,0.0,0.0,0.0,False,AUS,Badminton
2004,0,0.0,0.0,0.0,False,AUS,Badminton
2008,0,0.0,0.0,0.0,False,AUS,Badminton
2012,0,0.0,0.0,0.0,False,AUS,Badminton
2016,0,0.0,0.0,0.0,False,AUS,Badminton
2020,0,0.0,0.0,0.0,False,AUS,Badminton
2024,0,0.0,0.0,0.0,False,AUS,Badminton
1996,0,,0.0,,False,AUS,Baseball
2000,0,0.0,0.0,0.0,False,AUS,Baseball
2004,48,16.0,27.712812921102035,57.569219381653056,True,AUS,Baseball
1956,0,,0.0,,False,AUS,Basketball
1964,0,0.0,0.0,0.0,False,AUS,Basketball
1972,0,0.0,0.0,0.0,False,AUS,Basketball
1976,0,0.0,0.0,0.0,False,AUS,Basketball
1980,0,0.0,0.0,0.0,False,AUS,Basketball
1984,0,0.0,0.0,0.0,False,AUS,Basketball
1988,0,0.0,0.0,0.0,False,AUS,Basketball
1992,0,0.0,0.0,0.0,False,AUS,Basketball
1996,12,2.4,5.366563145999495,10.449844718999243,True,AUS,Basketball
2000,24,7.2,10.73312629199899,23.299689437998484,True,AUS,Basketball
2004,24,12.0,12.0,30.0,True,AUS,Basketball
2008,24,16.8,10.73312629199899,32.89968943799849,True,AUS,Basketball
2012,12,19.2,6.572670690061994,29.05900603509299,False,AUS,Basketball
2016,0,16.8,10.73312629199899,32.89968943799849,False,AUS,Basketball
2020,12,14.4,10.039920318408907,29.45988047761336,False,AUS,Basketball
2024,11,11.8,8.497058314499201,24.545587471748803,False,AUS,Basketball
1996,2,,0.0,,False,AUS,Beach Volleyball
2000,6,4.0,2.8284271247461903,8.242640687119286,False,AUS,Beach Volleyball
2004,0,2.6666666666666665,3.0550504633038935,7.249242361622507,False,AUS,Beach Volleyball
2008,0,2.0,2.8284271247461903,6.242640687119286,False,AUS,Beach Volleyball
2012,0,1.6,2.6076809620810595,5.511521443121589,False,AUS,Beach Volleyball
2016,0,1.2,2.6832815729997477,5.2249223594996215,False,AUS,Beach Volleyball
2020,4,0.8,1.7888543819998322,3.483281572999748,True,AUS,Beach Volleyball
2024,0,0.8,1.7888543819998322,3.483281572999748,False,AUS,Beach Volleyball
1924,0,,0.0,,False,AUS,Boxing
1936,0,0.0,0.0,0.0,False,AUS,Boxing
1948,0,0.0,0.0,0.0,False,AUS,Boxing
1952,0,0.0,0.0,0.0,False,AUS,Boxing
1956,1,0.2,0.4472135954999579,0.870820393249937,True,AUS,Boxing
